OCTAVE,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Fuzz Dub,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giant,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Girder,0.511718988418579,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0.664062023162842,0,0,0,0
Glo Bass,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gravity,0.48818901181221,0,0,0.796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green,0.501999974250793,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grotto,0.33647683262825,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarmoFuzz,1,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harmon,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Fuzz,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoard,0.48818901181221,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollow,0.49354687333107,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Impact,0.511811017990112,0,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFO Robot,0.559054970741272,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanes,0.511811017990112,0,0,0.679687976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lemon,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long 808,0.559054970741272,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low Hum,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
LowDuh,0.5,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower,0.504343748092651,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lurker,0.570532739162445,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariana,0.283204644918442,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoodFood,0.504000008106232,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moon,0.48818901181221,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MotherShip,0.559054970741272,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mumbler,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natural One,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noisy,0.430642127990723,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova,0.492188006639481,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nth Degree,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Octavo,0.430642127990723,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocular,0.504000008106232,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,0.501171886920929,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overtoner,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFunker,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Distortion,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Fuzz,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Pick,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Reader,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patched,0.5,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picked,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plume,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pole,0.511811017990112,0,0,0.679687976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Popsicle,0.501171886920929,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prey,0.48818901181221,0,0,0.796875,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Purple,0.50237500667572,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purr,0.502648711204529,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quake,0.511718988418579,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0.664062023162842,0,0,0,0
RandoMod,1,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razzz,0.559054970741272,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sci Fi Bass,0.559054970741272,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seeker,0.500781238079071,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serious Face,0.497406244277954,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sharp,0.466803342103958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiner,0.36202210187912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorter,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shouter,0.33647683262825,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slappp,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slicer,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slider,0.430642127990723,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SlowLog,1,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smokey,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smooth,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Square,0.273162722587585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StabJab,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stand,0.492188006639481,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sting Damped,0.511718988418579,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0.664062023162842,0,0,0,0
Sting Fungur,0.511718988418579,0,0,0.773437976837158,0,0,0,0,0,0,0,0,0,0.664062023162842,0,0,0,0
Strike,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Lab,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Sub,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suffer,0.48818901181221,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superbuzz,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superfuzz,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superlow,0.48818901181221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swerve,0.33647683262825,0,0,0.710937976837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
