TUNE,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Ejecta,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extinction,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faded,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fazer,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fazors,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feds,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fierce,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fitness,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flap,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fum Grinder,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fum Rise,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Funkule,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuzz Dub,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giant,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Girder,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glo Bass,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gravity,0.487968742847443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grotto,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarmoFuzz,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harmon,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Fuzz,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoard,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollow,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Impact,0.507312536239624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFO Robot,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanes,0.507812023162842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lemon,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long 808,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low Hum,0.502281248569489,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
LowDuh,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lurker,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariana,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoodFood,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moon,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MotherShip,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mumbler,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natural One,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noisy,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nth Degree,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Octavo,0.496093988418579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocular,0.503875017166138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
