SHAPE,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Harmon,0.451684981584549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
High Fuzz,0.46399998664856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Hoard,0.496062994003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.539062023162842,0.8125,0
Hollow,0.828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LFO Robot,0.211093753576279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Lanes,0.085656248033047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640625,0
Lemon,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Long 808,0.211093753576279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
LowDuh,0.46000000834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Lower,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Lurker,0.619450628757477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Mariana,0.519684970378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
MoodFood,0.815781235694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Moon,0.496062994003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.539062023162842,0.8125,0
MotherShip,0.500361323356628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Mumbler,0.451684981584549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Natural One,0.772000014781952,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.656000018119812,0.72000002861023,0.272000014781952
Noisy,0.500984847545624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88103175163269,0.92493748664856,0.407468736171722
