TONE,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Nomos,0.803515613079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Non-Space,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Orbit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Organic House,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Perc Melange 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Perc Melange 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Plinks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Plonks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raaf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rattle & Scrape,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Refrain,0.796750009059906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rhizome,0.799640595912933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rock Pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rolling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rose,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rupture,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SLOO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Saffron,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sapphire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Second Space,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shmoop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Siif,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Silly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Skinned,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Skins,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Smack,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Socius,0.803546845912933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sphere,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Spiral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Stark,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sticks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sunrise,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sunset,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Swoosh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Synthwave,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Taam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tam Bma Ts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tangerine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Bubble,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Third Space,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Torus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Toughened,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Trap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Twin Paradox,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Uuuu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VMOD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Verdigris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vermilion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Violet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vocal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Waves,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Woop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Worldroom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yoom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
flicker,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
harsh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
minimal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
