PITCH,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Night Out,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nomos,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-Space,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orbit,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Organic House,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perc Melange 1,0.495426803827286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perc Melange 2,0.495426803827286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plinks,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plonks,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raaf,0.503328144550324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rattle & Scrape,0.469562500715256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refrain,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhizome,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Pop,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rolling,0.500703155994415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rose,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupture,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLOO,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saffron,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sapphire,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Second Space,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shmoop,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siif,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silly,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skinned,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skins,0.469562500715256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smack,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Socius,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphere,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spiral,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stark,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sticks,0.469562500715256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunrise,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunset,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swoosh,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synthwave,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taam,0.497937500476837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tam Bma Ts,0.469562500715256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tangerine,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bubble,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Third Space,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torus,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toughened,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trap,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Paradox,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uuuu,0.497937500476837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VMOD,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verdigris,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermilion,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Violet,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vocal,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waves,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woop,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldroom,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yap,0.500105679035187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoom,0.50034373998642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flicker,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harsh,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minimal,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
