Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Owpanstrum,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantastic,0.5,0,0,0,0.484375,0,0,0,0,0,0,0,0,0,0,0,0,0
Persist,0.4817812442779541,0,0,0,0.1133124902844429,0,0,0.005750000011175871,0.2790625095367432,-0.4635937511920929,0,0,0,0,0,0,0,0
Piano Grain,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Pick,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzikatto,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Plane,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
PlikPluk,0.4996406137943268,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Probe,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Projector,0.4817812442779541,0,0,0,0.1133124902844429,0,0,0.005750000011175871,0.2790625095367432,-0.4635937511920929,0,0,0,0,0,0,0,0
Raezobow,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayshine,0.4996406137943268,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Reflector,0.5022656321525574,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Resodance,0.5022656321525574,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Rings,0.5,0,0,0,0.59375,0,0,0,0,0,0,0,0,0,2,0,0,0
Rotator,0.5017186999320984,0,0,0,0.734624981880188,0,0.4352812469005585,0.5693437457084656,0,0.4583125114440918,0,0,0,0,0,0,0,0
Schohrty,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Selectaaa,0.5,0,0,0,0.484375,0,0,0,0,0,0,0,0,0,0,0,0,0
Shift Down,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Shift Up,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Shimmer,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiny,0.4959999918937683,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Shots,0.4959999918937683,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverlines,0.4996406137943268,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Sine Out,0.5,0,0,0,0.484375,0,0,0,0,0,0,0,0,0,0,0,0,0
Skratschy,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,2,0,0,0
Sky Boarder,0.5,0,0,0,0.484375,0,0,0,0,0,0,0,0,0,0,0,0,0
Slap,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparkle,0.5,0,0,0,0.6494594812393188,0,-1,1,1,0,0,0,0,0,0,0,0,0
Spire,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
Stellar Voices,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Striker,0.5022656321525574,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Strip,0.5,0,0,0,0.484375,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzztain,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Swarsh,0.5006406307220459,0,0,0,0.5119374990463257,0,0.78125,0,0,0,-0.5610625147819519,0,0,0,2,0,0,0
Swiper,0.5022656321525574,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Synth,0.4979196786880493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thoughts,0.4996406137943268,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymestratch,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Tongue,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Touch,0.4817812442779541,0,0,0,0.1133124902844429,0,0,0.005750000011175871,0.2790625095367432,-0.4635937511920929,0,0,0,0,0,0,0,0
Up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wait,0.4817812442779541,0,0,0,0.1133124902844429,0,0,0.005750000011175871,0.2790625095367432,-0.4635937511920929,0,0,0,0,0,0,0,0
Wave,0.496874988079071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Waver,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverer,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverest,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Whammy,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind,0.4979196786880493,0,0,0,0.1481562554836273,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisstly,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Wooden,0.4959999918937683,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Wormhole,0.5,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Xyloh,0.4959999918937683,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuunisun,0.498171865940094,0,0,0,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0
Zap,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
