Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Eardrop,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Elfin,1,0,0,0,0,0,0.78125,0,0,0,1,0,0,0,0,0,0,0
Fairy Dust,0.1752031147480011,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Fanhumm,0.8299843668937683,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Final,0.4715937376022339,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Finalised,0.2269999980926514,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Fludde,0.2012343853712082,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Fluzzy,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,2,0,0,0
Free Lunch,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Frog Prince,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Full,0,0,0,0,0,0,0,0,0,0,0.7006250023841858,0,0,0,0,0,0,0
Fury Drone,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Gather,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Giraffe,0.2269999980926514,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Glassical,0.02782812528312206,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,2,0,0,0
Glock,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Gnomes,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Gnomey,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Grainy,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Gritter,0.2269999980926514,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Harmonic,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Harmonix,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Harpoon,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Heaven Sent,0.01200000010430813,0,0,0,0,0,0,0,0,0,0.4453119933605194,0,0,0,0,0,0,0
HiLo,0.08399999886751175,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Higher Power,0.1822031289339066,0,0,0,0,0,0.4602192640304565,0.02300000004470348,0,0.004811993334442377,1,0.01274999976158142,-0.004530773032456636,-0.00359375006519258,0,0,0,0
Ice Cube,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Keys,0.5025781393051147,0,0,0,0,0,0.6328120231628418,0,0,0,1,0,0,0,0,0,0,0
Kick,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Kino,0.3634218871593475,0,0,0,0,0,0.78125,0,0,0,1,0,0,0,0,0,0,0
Kyoto,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Landed,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Leap,0.01999999955296516,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Lichen,0.5134999752044678,0,0,0,0,0,0.0247187502682209,0,0,0,1,0,0,0,0,0,0,0
