Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Drone Zone,0.5040000081062317,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drop,0.5048145651817322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Droplet,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eardrop,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eclipse,0.5,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elfin,0.5305004119873047,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ennio,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eucalyptus,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Exo,0.5,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eye,0.4621406197547913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairy Dust,0.3209062516689301,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fanhumm,0.3261562883853912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final,0.1962812393903732,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finalised,0.4982187449932098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flare,0.4960629940032959,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fludde,0.5316094160079956,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluzzy,0.6095937490463257,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Free Lunch,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fresco,0.4497500061988831,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frog Prince,0.1828437447547913,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,0.2510156035423279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fury Drone,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gather,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giraffe,0.4958750009536743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glassical,0.8437192440032959,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Glock,0.4879535436630249,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gnomes,0.5029531121253967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gnomey,0.8593910336494446,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grainy,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gritter,0.4996093809604645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Growl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harmonic,0.9915316700935364,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harmonix,0.2501875162124634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harpoon,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haunted,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heaven Sent,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HiLo,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Higher Power,0.5239219069480896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holons,0.4497500061988831,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoof,0.419796884059906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hook,0.419796884059906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopes,0.5,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Cube,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceman,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jace,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaw,0.4764531254768372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justme,0.5,0,0,0.7109379768371582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keys,0.4965625107288361,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kick,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kino,0.3932187259197235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knife,0.419796884059906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyoto,0.492000013589859,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landed,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lathe,0.4497500061988831,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Launch,0.4960629940032959,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leap,0.5000061392784119,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leash,0.419796884059906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leather,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levy,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lichen,0.6789847612380981,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liedertafel,0.348515659570694,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lift,0.1780934482812881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lifting,0.6095937490463257,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lightray,0.2870312631130219,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Listen,0.4957685470581055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Bell,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looped,0.503656268119812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lords Keys,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MagicGuitar,0.8009999990463257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Majest,0.5045629739761353,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Major,0.4975624978542328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Major Perc,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malogre,0.4610156416893005,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mansion,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marim,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mating Call,0.2232343703508377,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matter,0.826046884059906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me Three,0.5014843940734863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mello Bell,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mellower,0.2520000040531158,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minor,0.5023906230926514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minor Perc,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mister Gnomer,0.4788281321525574,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monolead,0.5003125071525574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusicBoxer,0,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHK Harp,0.322140634059906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naive,0.4497500061988831,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebula,0.4960629940032959,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nobleman,0.4174687564373016,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nose,0.419796884059906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
